student_code,subject_id,school_year_id,semester_index,evaluated_at_week,subject_category,grade_level,weighted_early_avg,weighted_late_avg,score_slope,score_volatility,max_drop,last_score,max_coefficient_so_far,high_weight_score_count,last_high_weight_score,lms_avg_score,lms_recent_drop,lms_submission_rate,lms_recent_submission_rate,lms_gradebook_gap,daily_absence_rate,unexcused_absent_rate,excused_absent_days,total_late_count,total_demerit_points,repeat_offense_count,severe_sanction_count,actual_final_grade,actual_risk_level,is_at_risk
HS170434,3,2025,1,5,HUMANITIES,7,6.06,5.86,0.0,0.0,0.0,6.17,0.97,0,6.15,5.69,0.0,0.993,0.9895,-0.23,0.0,0.0,0,2,1.12,1,0,7.0,LOW,0
HS170434,7,2025,1,5,MATH_SCIENCE,7,5.48,5.45,0.0,0.0,0.0,5.54,1.04,0,5.45,5.35,0.0,0.5146,0.4986,-0.34,0.0,0.0,0,2,1.13,1,0,6.6,LOW,0
HS170434,8,2025,1,5,HUMANITIES,7,6.01,5.91,0.0,0.0,0.0,5.62,1.0,0,5.84,6.06,0.0,0.4808,0.4833,0.38,0.0,0.0,0,2,1.13,1,0,6.7,LOW,0
HS170434,4,2025,1,5,MATH_SCIENCE,7,4.99,4.72,0.0,0.0,0.0,4.72,1.01,0,5.08,6.84,0.0,1.0,1.0,1.79,0.0,0.0,0,2,1.05,1,0,6.4,MODERATE,0
HS170434,5,2025,1,5,MATH_SCIENCE,7,4.58,4.75,0.0,0.0,0.0,4.74,1.01,0,4.7,4.99,0.0,0.9977,0.9967,0.23,0.0,0.0,0,2,1.14,1,0,6.5,LOW,0
HS170434,6,2025,1,5,MATH_SCIENCE,7,5.91,5.79,0.0,0.0,0.0,5.77,1.04,0,5.89,5.7,0.0,0.5143,0.516,0.27,0.0,0.0,0,2,1.04,1,0,6.6,LOW,0
HS170434,13,2025,1,5,TECHNOLOGY,7,5.36,5.76,0.0,0.0,0.0,5.39,1.03,0,5.42,7.2,0.0,1.0,0.9671,1.43,0.0,0.0,0,2,1.08,1,0,6.6,LOW,0
HS170434,14,2025,1,5,TECHNOLOGY,7,5.32,5.26,0.0,0.0,0.0,5.22,1.02,0,5.22,6.66,0.0,1.0,0.956,1.19,0.0,0.0,0,2,1.14,1,0,6.6,LOW,0
HS170434,9,2025,1,5,HUMANITIES,7,5.75,5.62,0.0,0.0,0.0,6.01,1.03,0,6.14,6.62,0.0,0.5025,0.5056,0.59,0.0,0.0,0,2,1.11,1,0,6.6,LOW,0
HS290435,106,2025,1,5,MATH_SCIENCE,9,8.91,9.19,0.0,0.0,0.0,8.68,1.03,0,8.6,7.92,0.4,0.9551,0.9584,-0.64,0.0,0.0,0,0,0.23,0,0,8.7,LOW,0
HS290435,2,2025,1,5,HUMANITIES,9,9.8,9.81,0.0,0.0,0.0,9.23,0.96,0,9.07,8.12,0.05,1.0,1.0,-1.27,0.0,0.0,0,0,0.24,0,0,9.4,LOW,0
HS290435,3,2025,1,5,HUMANITIES,9,9.52,9.84,0.0,0.0,0.0,9.79,0.98,0,8.95,8.28,-0.22,0.9882,1.0,-1.27,0.0,0.0,0,0,0.23,0,0,9.5,LOW,0
HS290435,7,2025,1,5,MATH_SCIENCE,9,8.26,7.58,0.0,0.0,0.0,7.75,1.02,0,8.13,8.13,-0.29,0.9586,0.9991,0.16,0.0,0.0,0,0,0.24,0,0,8.8,LOW,0
HS290435,8,2025,1,5,HUMANITIES,9,9.09,9.15,0.0,0.0,0.0,8.47,1.01,0,9.0,8.68,-0.1,0.9795,0.9796,-0.19,0.0,0.0,0,0,0.23,0,0,9.4,LOW,0
HS290435,4,2025,1,5,MATH_SCIENCE,9,7.5,7.85,0.0,0.0,0.0,7.87,1.02,0,7.14,7.44,-0.44,0.9926,1.0,0.04,0.0,0.0,0,0,0.22,0,0,8.7,LOW,0
HS290435,5,2025,1,5,MATH_SCIENCE,9,8.04,8.14,0.0,0.0,0.0,8.52,1.01,0,8.22,7.62,0.12,0.795,0.769,-1.0,0.0,0.0,0,0,0.22,0,0,8.8,LOW,0
HS290435,6,2025,1,5,MATH_SCIENCE,9,8.35,8.53,0.0,0.0,0.0,8.77,0.98,0,8.84,7.85,-0.06,1.0,0.9916,-0.68,0.0,0.0,0,0,0.23,0,0,8.7,LOW,0
HS290435,13,2025,1,5,TECHNOLOGY,9,8.69,8.57,0.0,0.0,0.0,8.35,1.02,0,8.48,8.42,-0.21,1.0,1.0,-0.33,0.0,0.0,0,0,0.24,0,0,8.8,LOW,0
HS290435,14,2025,1,5,TECHNOLOGY,9,8.64,8.27,0.0,0.0,0.0,8.25,0.97,0,8.76,8.11,0.06,0.9928,0.9603,-0.36,0.0,0.0,0,0,0.24,0,0,8.8,LOW,0
HS290435,9,2025,1,5,HUMANITIES,9,8.97,9.08,0.0,0.0,0.0,8.74,1.02,0,9.32,8.06,-0.19,0.9561,1.0,-1.17,0.0,0.0,0,0,0.23,0,0,9.4,LOW,0
HS290436,106,2025,1,5,MATH_SCIENCE,9,8.55,8.94,0.0,0.0,0.0,9.07,0.99,0,8.57,6.87,-0.29,0.9948,0.9597,-1.92,0.1182,0.0839,1,0,2.35,0,1,9.1,LOW,0
HS290436,2,2025,1,5,HUMANITIES,9,5.24,4.86,0.0,0.0,0.0,5.17,1.04,0,5.13,7.16,0.14,0.5762,0.479,2.27,0.1149,0.0788,1,0,2.4,0,1,7.0,LOW,0
HS290436,3,2025,1,5,HUMANITIES,9,4.96,5.36,0.0,0.0,0.0,5.28,1.01,0,5.36,6.57,-0.01,0.7986,0.7748,1.69,0.123,0.0828,1,0,2.38,0,1,6.8,LOW,0
HS290436,7,2025,1,5,MATH_SCIENCE,9,8.24,8.14,0.0,0.0,0.0,8.54,0.96,0,8.39,5.99,0.0,0.5785,0.718,-2.71,0.1149,0.0808,1,0,2.53,0,1,9.2,LOW,0
HS290436,8,2025,1,5,HUMANITIES,9,5.71,5.49,0.0,0.0,0.0,5.57,0.97,0,5.68,6.82,0.25,0.7634,0.7352,0.88,0.1245,0.0832,1,0,2.54,0,1,7.2,LOW,0
HS290436,4,2025,1,5,MATH_SCIENCE,9,8.7,8.01,0.0,0.0,0.0,8.0,1.0,0,8.42,7.5,0.08,1.0,0.9774,-1.0,0.1211,0.0764,1,0,2.56,0,1,9.1,LOW,0
HS290436,5,2025,1,5,MATH_SCIENCE,9,9.1,8.43,0.0,0.0,0.0,8.45,0.99,0,8.7,7.08,0.13,1.0,0.9849,-1.85,0.1222,0.0838,1,0,2.5,0,1,9.1,LOW,0
HS290436,6,2025,1,5,MATH_SCIENCE,9,8.24,8.44,0.0,0.0,0.0,8.5,1.04,0,7.97,7.32,0.0,0.7961,0.9869,-0.72,0.1149,0.0765,1,0,2.53,0,1,9.2,LOW,0
HS290436,13,2025,1,5,TECHNOLOGY,9,8.62,8.46,0.0,0.0,0.0,9.12,1.05,0,8.9,7.63,0.36,0.9975,1.0,-1.43,0.119,0.0794,1,0,2.46,0,1,9.2,LOW,0
HS290436,14,2025,1,5,TECHNOLOGY,9,9.04,9.12,0.0,0.0,0.0,8.71,0.96,0,8.9,7.8,-0.04,0.8291,0.741,-1.2,0.1202,0.0824,1,0,2.53,0,1,9.2,LOW,0
HS290436,9,2025,1,5,HUMANITIES,9,5.23,5.23,0.0,0.0,0.0,5.26,1.04,0,4.9,7.9,0.03,0.7749,0.7268,2.54,0.1235,0.0771,1,0,2.43,0,1,6.7,LOW,0
HS190437,106,2025,1,5,MATH_SCIENCE,9,6.1,6.05,0.0,0.0,0.0,5.8,0.96,0,6.35,8.61,-0.01,1.0,1.0,2.89,0.0411,0.0,1,0,0.02,0,0,7.5,LOW,0
HS190437,2,2025,1,5,HUMANITIES,9,6.62,6.53,0.0,0.0,0.0,6.57,0.99,0,6.67,8.52,-0.43,1.0,0.9893,2.28,0.0399,0.0,1,0,0.02,0,0,7.5,LOW,0
HS190437,3,2025,1,5,HUMANITIES,9,6.25,6.29,0.0,0.0,0.0,5.89,1.03,0,6.42,8.64,0.0,0.7652,0.965,2.27,0.0411,0.0,1,0,0.02,0,0,7.6,LOW,0
HS190437,7,2025,1,5,MATH_SCIENCE,9,6.52,6.35,0.0,0.0,0.0,6.19,1.01,0,6.28,8.77,0.3,1.0,0.9596,2.61,0.0413,0.0,1,0,0.02,0,0,7.6,LOW,0
HS190437,8,2025,1,5,HUMANITIES,9,6.84,6.76,0.0,0.0,0.0,7.13,1.0,0,6.97,9.59,0.01,0.97,0.9548,2.33,0.0391,0.0,1,0,0.02,0,0,7.6,LOW,0
HS190437,4,2025,1,5,MATH_SCIENCE,9,6.45,6.3,0.0,0.0,0.0,6.63,1.05,0,6.65,8.14,-0.02,1.0,1.0,2.02,0.0405,0.0,1,0,0.02,0,0,7.7,LOW,0
HS190437,5,2025,1,5,MATH_SCIENCE,9,6.45,6.35,0.0,0.0,0.0,6.7,1.01,0,6.61,9.01,0.06,0.9941,0.9715,2.39,0.0407,0.0,1,0,0.02,0,0,7.5,LOW,0
HS190437,6,2025,1,5,MATH_SCIENCE,9,5.95,6.25,0.0,0.0,0.0,6.12,0.99,0,6.25,8.64,-0.21,1.0,1.0,2.39,0.0389,0.0,1,0,0.02,0,0,7.6,LOW,0
HS190437,13,2025,1,5,TECHNOLOGY,9,5.92,6.32,0.0,0.0,0.0,5.89,1.02,0,5.94,9.06,0.08,0.7672,0.7165,3.0,0.0406,0.0,1,0,0.02,0,0,7.5,LOW,0
HS190437,14,2025,1,5,TECHNOLOGY,9,6.24,6.27,0.0,0.0,0.0,6.37,1.0,0,5.99,8.81,-0.32,0.7933,0.7468,2.97,0.042,0.0,1,0,0.02,0,0,7.7,LOW,0
HS190437,9,2025,1,5,HUMANITIES,9,7.09,7.2,0.0,0.0,0.0,7.34,0.97,0,7.33,8.41,0.0,0.8332,1.0,1.11,0.0403,0.0,1,0,0.02,0,0,7.7,LOW,0
HS2110438,106,2025,1,5,MATH_SCIENCE,11,4.15,4.15,0.0,0.0,0.0,3.96,0.98,0,3.98,6.68,-0.95,0.3988,0.2421,2.47,0.08,0.0772,0,2,1.19,1,0,6.1,MODERATE,0
HS2110438,2,2025,1,5,HUMANITIES,11,0.83,0.78,0.0,0.0,0.0,0.8,1.05,0,0.81,5.78,0.22,0.9556,1.0,5.03,0.0782,0.0797,0,2,1.13,1,0,3.4,CRITICAL,1
HS2110438,3,2025,1,5,HUMANITIES,11,0.51,0.49,0.0,0.0,0.0,0.51,1.03,0,0.52,5.62,-0.34,1.0,0.9988,5.21,0.0796,0.0778,0,2,1.14,1,0,3.5,HIGH,1
HS2110438,7,2025,1,5,MATH_SCIENCE,11,3.35,3.36,0.0,0.0,0.0,3.51,0.96,0,3.51,6.97,-0.11,0.9823,0.9526,3.18,0.0779,0.0772,0,2,1.2,1,0,5.9,MODERATE,0
HS2110438,8,2025,1,5,HUMANITIES,11,0.51,0.51,0.0,0.0,0.0,0.51,0.99,0,0.48,7.04,-0.22,0.9952,1.0,6.49,0.0767,0.0792,0,2,1.23,1,0,3.7,HIGH,1
HS2110438,4,2025,1,5,MATH_SCIENCE,11,5.13,5.0,0.0,0.0,0.0,4.78,0.95,0,5.06,5.68,0.03,0.8267,0.7822,0.95,0.0834,0.0811,0,2,1.24,1,0,5.9,MODERATE,0
HS2110438,5,2025,1,5,MATH_SCIENCE,11,4.57,4.23,0.0,0.0,0.0,4.53,1.03,0,4.56,5.85,-0.92,0.8033,0.7721,1.43,0.08,0.0833,0,2,1.21,1,0,5.9,MODERATE,0
HS2110438,6,2025,1,5,MATH_SCIENCE,11,4.85,4.63,0.0,0.0,0.0,4.75,0.97,0,4.56,6.72,-0.14,0.7612,0.7744,1.76,0.0804,0.08,0,2,1.17,1,0,5.7,MODERATE,0
HS2110438,13,2025,1,5,TECHNOLOGY,11,4.01,3.99,0.0,0.0,0.0,4.25,0.98,0,4.03,5.68,0.0,0.6061,0.7861,1.7,0.081,0.0818,0,2,1.18,1,0,5.9,MODERATE,0
HS2110438,14,2025,1,5,TECHNOLOGY,11,3.4,3.63,0.0,0.0,0.0,3.49,1.0,0,3.6,6.06,-0.11,0.8264,0.7752,2.72,0.0823,0.0832,0,2,1.14,1,0,5.8,MODERATE,0
HS2110438,9,2025,1,5,HUMANITIES,11,0.39,0.41,0.0,0.0,0.0,0.39,0.97,0,0.4,6.98,0.05,0.9593,1.0,6.79,0.0772,0.0797,0,2,1.17,1,0,3.7,HIGH,1
HS270439,106,2025,1,5,MATH_SCIENCE,7,7.34,7.78,0.0,0.0,0.0,7.38,1.02,0,7.6,,,,,,0.2408,0.0806,4,0,0.22,0,0,7.4,LOW,0
HS270439,2,2025,1,5,HUMANITIES,7,6.09,6.24,0.0,0.0,0.0,6.43,0.98,0,6.4,,,,,,0.2328,0.0777,4,0,0.24,0,0,6.7,LOW,0
HS270439,3,2025,1,5,HUMANITIES,7,6.19,6.12,0.0,0.0,0.0,6.03,1.02,0,6.07,,,,,,0.242,0.0771,4,0,0.24,0,0,6.5,LOW,0
HS270439,7,2025,1,5,MATH_SCIENCE,7,7.11,7.75,0.0,0.0,0.0,7.13,1.03,0,7.18,,,,,,0.2424,0.0788,4,0,0.23,0,0,7.4,LOW,0
HS270439,8,2025,1,5,HUMANITIES,7,6.74,6.77,0.0,0.0,0.0,6.44,1.0,0,6.55,,,,,,0.2285,0.0772,4,0,0.23,0,0,6.5,LOW,0
HS270439,4,2025,1,5,MATH_SCIENCE,7,7.77,7.09,0.0,0.0,0.0,7.51,1.05,0,7.74,,,,,,0.2462,0.0836,4,0,0.22,0,0,7.5,LOW,0
HS270439,5,2025,1,5,MATH_SCIENCE,7,7.82,7.91,0.0,0.0,0.0,7.31,1.03,0,7.23,,,,,,0.2491,0.0785,4,0,0.23,0,0,7.5,LOW,0
HS270439,6,2025,1,5,MATH_SCIENCE,7,7.58,7.69,0.0,0.0,0.0,7.29,1.0,0,7.5,,,,,,0.2411,0.0799,4,0,0.23,0,0,7.5,LOW,0
HS270439,13,2025,1,5,TECHNOLOGY,7,7.18,7.33,0.0,0.0,0.0,7.55,1.02,0,7.39,,,,,,0.2456,0.0787,4,0,0.24,0,0,7.4,LOW,0
HS270439,14,2025,1,5,TECHNOLOGY,7,7.3,7.22,0.0,0.0,0.0,7.43,0.99,0,7.14,,,,,,0.2419,0.0821,4,0,0.24,0,0,7.4,LOW,0
HS270439,9,2025,1,5,HUMANITIES,7,5.87,6.22,0.0,0.0,0.0,5.8,0.98,0,5.83,,,,,,0.2438,0.0774,4,0,0.23,0,0,6.8,LOW,0
HS290440,106,2025,1,5,MATH_SCIENCE,9,6.5,6.42,0.0,0.0,0.0,6.86,1.04,0,6.8,,,,,,0.0,0.0,0,0,0.43,0,0,7.0,LOW,0
HS290440,2,2025,1,5,HUMANITIES,9,8.88,8.79,0.0,0.0,0.0,8.77,0.96,0,8.8,,,,,,0.0,0.0,0,0,0.44,0,0,8.4,LOW,0
HS290440,3,2025,1,5,HUMANITIES,9,8.71,8.55,0.0,0.0,0.0,8.43,1.04,0,8.57,,,,,,0.0,0.0,0,0,0.44,0,0,8.2,LOW,0
HS290440,7,2025,1,5,MATH_SCIENCE,9,6.0,5.76,0.0,0.0,0.0,5.67,0.99,0,5.7,,,,,,0.0,0.0,0,0,0.45,0,0,6.8,LOW,0
HS290440,8,2025,1,5,HUMANITIES,9,7.91,7.78,0.0,0.0,0.0,7.37,0.96,0,7.44,,,,,,0.0,0.0,0,0,0.46,0,0,8.3,LOW,0
HS290440,4,2025,1,5,MATH_SCIENCE,9,6.5,6.36,0.0,0.0,0.0,6.73,1.02,0,6.82,,,,,,0.0,0.0,0,0,0.43,0,0,6.8,LOW,0
HS290440,5,2025,1,5,MATH_SCIENCE,9,6.38,6.22,0.0,0.0,0.0,6.25,1.01,0,6.41,,,,,,0.0,0.0,0,0,0.46,0,0,7.0,LOW,0
HS290440,6,2025,1,5,MATH_SCIENCE,9,5.95,6.02,0.0,0.0,0.0,6.2,1.03,0,5.98,,,,,,0.0,0.0,0,0,0.44,0,0,6.8,LOW,0
HS290440,13,2025,1,5,TECHNOLOGY,9,5.91,5.86,0.0,0.0,0.0,5.89,1.02,0,5.71,,,,,,0.0,0.0,0,0,0.45,0,0,7.0,LOW,0
HS290440,14,2025,1,5,TECHNOLOGY,9,5.45,5.48,0.0,0.0,0.0,5.63,0.98,0,5.43,,,,,,0.0,0.0,0,0,0.44,0,0,7.1,LOW,0
HS290440,9,2025,1,5,HUMANITIES,9,8.81,8.01,0.0,0.0,0.0,8.41,1.0,0,8.32,,,,,,0.0,0.0,0,0,0.47,0,0,8.4,LOW,0
HS1110441,106,2025,1,5,MATH_SCIENCE,11,3.69,3.57,0.0,0.0,0.0,3.54,0.98,0,3.72,7.14,-0.06,0.8238,0.7261,3.41,0.0812,0.078,0,2,0.84,0,0,5.0,MODERATE,0
HS1110441,2,2025,1,5,HUMANITIES,11,3.76,3.75,0.0,0.0,0.0,3.57,0.99,0,3.79,7.48,0.27,0.831,0.7146,3.98,0.0819,0.0766,0,2,0.9,0,0,5.2,MODERATE,0
HS1110441,3,2025,1,5,HUMANITIES,11,3.56,3.68,0.0,0.0,0.0,3.57,0.97,0,3.53,6.96,0.0,0.7772,1.0,3.71,0.0839,0.0833,0,2,0.82,0,0,5.1,MODERATE,0
HS1110441,7,2025,1,5,MATH_SCIENCE,11,3.69,3.7,0.0,0.0,0.0,3.82,0.96,0,3.72,7.55,-0.29,0.4181,0.2493,3.59,0.0818,0.0808,0,2,0.88,0,0,5.0,MODERATE,0
HS1110441,8,2025,1,5,HUMANITIES,11,3.56,3.52,0.0,0.0,0.0,3.74,1.0,0,3.82,7.48,-0.21,0.761,0.7647,3.6,0.083,0.0776,0,2,0.82,0,0,5.1,MODERATE,0
HS1110441,4,2025,1,5,MATH_SCIENCE,11,3.74,3.72,0.0,0.0,0.0,3.84,1.03,0,3.84,6.62,0.21,0.5791,0.4868,2.85,0.0803,0.0791,0,2,0.86,0,0,5.0,MODERATE,0
HS1110441,5,2025,1,5,MATH_SCIENCE,11,3.19,3.43,0.0,0.0,0.0,3.25,0.96,0,3.29,6.95,0.31,0.7866,0.7137,3.81,0.082,0.0839,0,2,0.85,0,0,4.6,HIGH,1
HS1110441,6,2025,1,5,MATH_SCIENCE,11,3.31,3.39,0.0,0.0,0.0,3.25,1.0,0,3.3,7.11,-0.1,0.5772,0.4909,4.13,0.0794,0.084,0,2,0.82,0,0,4.8,HIGH,1
HS1110441,13,2025,1,5,TECHNOLOGY,11,3.54,3.4,0.0,0.0,0.0,3.4,0.98,0,3.5,6.85,0.18,1.0,1.0,3.45,0.084,0.0818,0,2,0.85,0,0,4.6,HIGH,1
HS1110441,14,2025,1,5,TECHNOLOGY,11,3.41,3.36,0.0,0.0,0.0,3.21,1.0,0,3.31,7.41,0.29,1.0,0.9772,4.43,0.0817,0.0809,0,2,0.9,0,0,4.6,HIGH,1
HS1110441,9,2025,1,5,HUMANITIES,11,4.14,4.02,0.0,0.0,0.0,4.35,1.0,0,4.01,6.37,-0.06,0.9709,1.0,2.16,0.08,0.0779,0,2,0.84,0,0,5.1,MODERATE,0
HS270442,106,2025,1,5,MATH_SCIENCE,7,10.15,10.07,0.0,0.0,0.0,9.94,1.05,0,9.77,7.94,-0.27,0.8219,0.7333,-2.33,0.0,0.0,0,0,3.31,1,0,9.5,LOW,0
HS270442,2,2025,1,5,HUMANITIES,7,8.83,8.35,0.0,0.0,0.0,8.57,1.0,0,8.76,7.89,0.05,0.9802,0.9607,-0.79,0.0,0.0,0,0,3.28,1,0,8.1,LOW,0
HS270442,3,2025,1,5,HUMANITIES,7,8.01,8.54,0.0,0.0,0.0,8.77,1.05,0,8.52,7.65,-0.39,1.0,0.9607,-0.76,0.0,0.0,0,0,3.36,1,0,8.1,LOW,0
HS270442,7,2025,1,5,MATH_SCIENCE,7,9.98,9.59,0.0,0.0,0.0,9.84,1.02,0,9.82,7.81,0.38,0.5931,0.4905,-2.36,0.0,0.0,0,0,3.28,1,0,9.4,LOW,0
HS270442,8,2025,1,5,HUMANITIES,7,8.44,8.68,0.0,0.0,0.0,8.14,1.0,0,8.63,8.28,-0.36,0.7622,0.7492,-0.16,0.0,0.0,0,0,3.22,1,0,8.2,LOW,0
HS270442,4,2025,1,5,MATH_SCIENCE,7,10.5,9.6,0.0,0.0,0.0,10.06,0.96,0,10.12,7.4,-0.09,1.0,1.0,-2.12,0.0,0.0,0,0,3.29,1,0,9.4,LOW,0
HS270442,5,2025,1,5,MATH_SCIENCE,7,10.29,9.82,0.0,0.0,0.0,9.78,1.0,0,10.02,8.42,0.06,1.0,0.9931,-1.54,0.0,0.0,0,0,3.15,1,0,9.4,LOW,0
HS270442,6,2025,1,5,MATH_SCIENCE,7,10.14,10.03,0.0,0.0,0.0,9.61,1.02,0,10.49,7.7,-0.22,0.9735,1.0,-2.41,0.0,0.0,0,0,3.34,1,0,9.5,LOW,0
HS270442,13,2025,1,5,TECHNOLOGY,7,9.61,9.79,0.0,0.0,0.0,9.82,0.98,0,9.93,7.99,-0.43,1.0,1.0,-2.46,0.0,0.0,0,0,3.36,1,0,9.4,LOW,0
HS270442,14,2025,1,5,TECHNOLOGY,7,9.56,10.34,0.0,0.0,0.0,9.68,0.98,0,10.12,7.52,-0.35,0.9919,0.9887,-2.91,0.0,0.0,0,0,3.42,1,0,9.4,LOW,0
HS270442,9,2025,1,5,HUMANITIES,7,8.48,8.44,0.0,0.0,0.0,8.88,0.97,0,9.0,8.18,-0.09,1.0,1.0,-0.29,0.0,0.0,0,0,3.29,1,0,8.3,LOW,0
HS270443,106,2025,1,5,MATH_SCIENCE,7,2.15,2.27,0.0,0.0,0.0,2.16,0.98,0,2.3,7.68,0.16,0.7721,0.7701,5.46,0.1216,0.078,1,0,2.41,0,0,4.5,HIGH,1
HS270443,2,2025,1,5,HUMANITIES,7,4.21,4.12,0.0,0.0,0.0,4.14,0.98,0,4.32,7.32,-0.15,1.0,1.0,2.76,0.1151,0.0774,1,0,2.34,0,0,6.1,MODERATE,0
HS270443,3,2025,1,5,HUMANITIES,7,4.57,4.89,0.0,0.0,0.0,4.55,1.01,0,4.73,7.49,0.21,0.9536,1.0,2.94,0.1184,0.078,1,0,2.33,0,0,5.8,MODERATE,0
HS270443,7,2025,1,5,MATH_SCIENCE,7,1.9,2.04,0.0,0.0,0.0,2.08,1.03,0,1.93,7.55,-0.03,0.9626,1.0,5.76,0.1252,0.0779,1,0,2.24,0,0,4.5,HIGH,1
HS270443,8,2025,1,5,HUMANITIES,7,4.36,4.03,0.0,0.0,0.0,4.11,0.99,0,4.34,6.95,0.0,0.7782,0.9627,2.68,0.1173,0.0819,1,0,2.3,0,0,5.6,MODERATE,0
HS270443,4,2025,1,5,MATH_SCIENCE,7,2.17,2.03,0.0,0.0,0.0,2.09,1.01,0,2.06,8.04,0.05,0.8042,0.7175,5.86,0.1253,0.0791,1,0,2.35,0,0,4.6,HIGH,1
HS270443,5,2025,1,5,MATH_SCIENCE,7,1.82,1.81,0.0,0.0,0.0,1.82,1.01,0,1.74,6.92,0.0,0.5807,0.7181,4.86,0.1234,0.0767,1,0,2.28,0,0,4.4,HIGH,1
HS270443,6,2025,1,5,MATH_SCIENCE,7,2.25,2.33,0.0,0.0,0.0,2.33,1.02,0,2.33,8.33,0.02,0.5985,0.525,5.67,0.1201,0.0767,1,0,2.25,0,0,4.5,HIGH,1
HS270443,13,2025,1,5,TECHNOLOGY,7,1.98,2.07,0.0,0.0,0.0,2.0,1.02,0,2.07,6.42,-0.34,0.572,0.512,4.2,0.1185,0.0789,1,0,2.34,0,0,4.4,HIGH,1
HS270443,14,2025,1,5,TECHNOLOGY,7,2.08,2.06,0.0,0.0,0.0,2.04,1.05,0,1.95,6.92,-0.5,0.6249,0.5131,4.63,0.1193,0.0797,1,0,2.27,0,0,4.5,HIGH,1
HS270443,9,2025,1,5,HUMANITIES,7,3.93,4.0,0.0,0.0,0.0,3.87,0.96,0,3.92,7.16,-0.25,0.956,1.0,2.84,0.1181,0.0827,1,0,2.36,0,0,5.9,MODERATE,0
HS260444,106,2025,1,5,MATH_SCIENCE,6,9.21,9.7,0.0,0.0,0.0,9.57,1.01,0,8.94,8.51,0.14,0.9606,1.0,-1.06,0.0,0.0,0,0,1.23,0,0,9.5,LOW,0
HS260444,2,2025,1,5,HUMANITIES,6,6.38,6.08,0.0,0.0,0.0,5.85,1.0,0,6.17,7.81,0.2,1.0,0.9607,1.97,0.0,0.0,0,0,1.19,0,0,7.2,LOW,0
HS260444,3,2025,1,5,HUMANITIES,6,6.69,6.66,0.0,0.0,0.0,6.3,0.98,0,6.14,8.71,0.16,1.0,0.969,2.11,0.0,0.0,0,0,1.19,0,0,7.5,LOW,0
HS260444,7,2025,1,5,MATH_SCIENCE,6,9.57,9.81,0.0,0.0,0.0,9.7,1.01,0,9.27,8.73,-0.13,0.9753,0.9697,-0.81,0.0,0.0,0,0,1.25,0,0,9.5,LOW,0
HS260444,8,2025,1,5,HUMANITIES,6,6.49,6.65,0.0,0.0,0.0,6.22,1.0,0,6.57,7.91,-0.11,1.0,0.9888,1.94,0.0,0.0,0,0,1.19,0,0,7.3,LOW,0
HS260444,4,2025,1,5,MATH_SCIENCE,6,9.82,9.77,0.0,0.0,0.0,9.73,1.01,0,10.17,8.97,0.04,0.9703,0.9629,-1.41,0.0,0.0,0,0,1.19,0,0,9.5,LOW,0
HS260444,5,2025,1,5,MATH_SCIENCE,6,9.73,9.61,0.0,0.0,0.0,9.78,1.05,0,9.16,8.19,-0.04,0.9759,1.0,-1.26,0.0,0.0,0,0,1.25,0,0,9.4,LOW,0
HS260444,6,2025,1,5,MATH_SCIENCE,6,10.0,9.46,0.0,0.0,0.0,10.24,0.96,0,10.11,8.15,0.04,1.0,0.964,-1.55,0.0,0.0,0,0,1.25,0,0,9.4,LOW,0
HS260444,13,2025,1,5,TECHNOLOGY,6,9.9,9.64,0.0,0.0,0.0,9.83,0.97,0,9.78,7.95,0.0,1.0,1.0,-1.74,0.0,0.0,0,0,1.22,0,0,9.4,LOW,0
HS260444,14,2025,1,5,TECHNOLOGY,6,9.35,9.23,0.0,0.0,0.0,9.8,1.0,0,9.83,8.01,0.02,1.0,1.0,-1.56,0.0,0.0,0,0,1.22,0,0,9.3,LOW,0
HS260444,9,2025,1,5,HUMANITIES,6,6.34,6.59,0.0,0.0,0.0,6.52,1.02,0,6.65,8.85,0.26,0.9659,0.9926,2.57,0.0,0.0,0,0,1.2,0,0,7.5,LOW,0
HS280445,106,2025,1,5,MATH_SCIENCE,8,9.1,9.37,0.0,0.0,0.0,9.19,1.04,0,9.22,8.95,0.17,0.9939,0.9984,-0.5,0.0836,0.0393,1,1,1.35,0,0,9.5,LOW,0
HS280445,2,2025,1,5,HUMANITIES,8,6.4,6.81,0.0,0.0,0.0,6.67,1.0,0,6.77,9.42,0.01,1.0,1.0,2.63,0.0765,0.0403,1,1,1.43,0,0,7.7,LOW,0
HS280445,3,2025,1,5,HUMANITIES,8,6.65,6.11,0.0,0.0,0.0,6.17,0.96,0,6.33,8.18,-0.02,0.8389,0.7607,2.1,0.0805,0.0404,1,1,1.44,0,0,7.7,LOW,0
HS280445,7,2025,1,5,MATH_SCIENCE,8,9.17,9.84,0.0,0.0,0.0,9.17,0.97,0,9.18,8.13,0.13,1.0,0.9506,-1.04,0.0773,0.0402,1,1,1.4,0,0,9.5,LOW,0
HS280445,8,2025,1,5,HUMANITIES,8,6.68,6.38,0.0,0.0,0.0,6.79,1.04,0,6.62,8.27,0.28,1.0,1.0,2.08,0.076,0.0409,1,1,1.36,0,0,7.5,LOW,0
